time,decision
3089,No interaction
3090,No interaction
3091,No interaction
3092,No interaction
3093,No interaction
3094,No interaction
3095,No interaction
3096,No interaction
3097,No interaction
3098,No interaction
3099,No interaction
3100,No interaction
3101,No interaction
3102,No interaction
3103,No interaction
3104,No interaction
3105,No interaction
3106,No interaction
3107,No interaction
3108,No interaction
3109,No interaction
3110,No interaction
3111,No interaction
3112,No interaction
3113,No interaction
3114,No interaction
3115,No interaction
3116,No interaction
3117,No interaction
3118,No interaction
3119,No interaction
3120,No interaction
3121,No interaction
3122,No interaction
3123,No interaction
3124,No interaction
3125,No interaction
3126,No interaction
3127,No interaction
3128,No interaction
3129,No interaction
3130,No interaction
3131,No interaction
3132,No interaction
3133,No interaction
3134,No interaction
3135,No interaction
3136,No interaction
3137,No interaction
3138,No interaction
3139,No interaction
3140,No interaction
3141,No interaction
3142,No interaction
3143,No interaction
3144,No interaction
3145,No interaction
3146,No interaction
3147,No interaction
3148,No interaction
3149,No interaction
3150,No interaction
3151,No interaction
3152,No interaction
3153,No interaction
3154,No interaction
3155,No interaction
3156,No interaction
3157,No interaction
3158,No interaction
3159,No interaction
3160,No interaction
3161,No interaction
3162,No interaction
3163,No interaction
3164,No interaction
3165,No interaction
3166,No interaction
3167,No interaction
3168,No interaction
3169,No interaction
3170,No interaction
3171,No interaction
3172,No interaction
3173,No interaction
3174,No interaction
3175,No interaction
3176,No interaction
3177,No interaction
3178,No interaction
3179,No interaction
3180,No interaction
3181,No interaction
3182,No interaction
3183,No interaction
3184,No interaction
3185,No interaction
3186,No interaction
3187,No interaction
3188,No interaction
3189,No interaction
3190,No interaction
3191,No interaction
3192,No interaction
3193,No interaction
3194,No interaction
3195,No interaction
3196,No interaction
3197,No interaction
3198,No interaction
3199,No interaction
3200,No interaction
3201,No interaction
3202,No interaction
3203,No interaction
3204,No interaction
3205,No interaction
3206,No interaction
3207,No interaction
3208,No interaction
3209,No interaction
3210,No interaction
3211,No interaction
3212,No interaction
3213,No interaction
3214,No interaction
3215,No interaction
3216,No interaction
3217,No interaction
3218,No interaction
3219,No interaction
3220,No interaction
3221,No interaction
3222,No interaction
3223,No interaction
3224,No interaction
3225,No interaction
3226,No interaction
3227,No interaction
3228,No interaction
3229,No interaction
3230,No interaction
3231,No interaction
3232,No interaction
3233,No interaction
3234,No interaction
3235,No interaction
3236,No interaction
3237,No interaction
3238,No interaction
3239,No interaction
3240,No interaction
3241,No interaction
3242,No interaction
3243,No interaction
3244,No interaction
3245,No interaction
3246,No interaction
3247,No interaction
3248,No interaction
3249,No interaction
3250,No interaction
3251,No interaction
3252,No interaction
3253,No interaction
3254,No interaction
3255,No interaction
3256,No interaction
3257,No interaction
3258,No interaction
3259,No interaction
3260,No interaction
3261,No interaction
3262,No interaction
3263,No interaction
3264,No interaction
3265,No interaction
3266,No interaction
3267,No interaction
3268,No interaction
3269,No interaction
3270,No interaction
3271,No interaction
3272,No interaction
3273,No interaction
3274,No interaction
3275,No interaction
3276,No interaction
3277,No interaction
3278,No interaction
3279,No interaction
3280,No interaction
3281,No interaction
3282,No interaction
3283,No interaction
3284,No interaction
3285,No interaction
3286,No interaction
3287,No interaction
3288,No interaction
3289,No interaction
3290,No interaction
3291,No interaction
3292,No interaction
3293,No interaction
3294,No interaction
3295,No interaction
3296,No interaction
3297,No interaction
3298,No interaction
3299,No interaction
3300,No interaction
3301,No interaction
3302,No interaction
3303,No interaction
3304,No interaction
3305,No interaction
3306,No interaction
3307,No interaction
3308,No interaction
3309,No interaction
3310,No interaction
3311,No interaction
3312,No interaction
3313,No interaction
3314,No interaction
3315,No interaction
3316,No interaction
3317,No interaction
3318,No interaction
3319,No interaction
3320,No interaction
3321,No interaction
3322,No interaction
3323,No interaction
3324,No interaction
3325,No interaction
3326,No interaction
3327,No interaction
3328,No interaction
3329,No interaction
3330,No interaction
3331,No interaction
3332,No interaction
3333,No interaction
3334,No interaction
3335,No interaction
3336,No interaction
3337,No interaction
3338,No interaction
3339,No interaction
3340,No interaction
3341,No interaction
3342,No interaction
3344,Coordination
3345,Coordination
3346,Coordination
3347,Coordination
3348,Coordination
3349,Coordination
3350,Coordination
3351,Coordination
3352,No interaction
3353,No interaction
3355,No interaction
3356,No interaction
3357,No interaction
3358,No interaction
3359,No interaction
3361,Collaboration
3362,Collaboration
3363,Collaboration
3364,Collaboration
3365,Collaboration
3366,Collaboration
3368,No interaction
3369,No interaction
3370,No interaction
3371,No interaction
3372,No interaction
3373,No interaction
3374,No interaction
3375,No interaction
3376,No interaction
3377,No interaction
3378,No interaction
3379,No interaction
3380,No interaction
3381,No interaction
3382,No interaction
3383,No interaction
3384,No interaction
3385,No interaction
3386,No interaction
3387,No interaction
3388,No interaction
3389,No interaction
3390,No interaction
3391,No interaction
3392,No interaction
3393,No interaction
3394,No interaction
3395,No interaction
3396,No interaction
3397,No interaction
3398,No interaction
3399,No interaction
3400,No interaction
3401,No interaction
3402,No interaction
3403,No interaction
3404,No interaction
3405,No interaction
3406,No interaction
3407,No interaction
3408,No interaction
3409,No interaction
3410,No interaction
3411,No interaction
3412,No interaction
3413,No interaction
3414,No interaction
3415,No interaction
3416,No interaction
3417,No interaction
3418,No interaction
3419,No interaction
3420,No interaction
3421,No interaction
3422,No interaction
3423,No interaction
3424,No interaction
3425,No interaction
3426,No interaction
3427,No interaction
3428,No interaction
3429,No interaction
3430,No interaction
3431,No interaction
3432,No interaction
3433,No interaction
3434,No interaction
3435,No interaction
3436,No interaction
3437,No interaction
3438,No interaction
3439,No interaction
3440,No interaction
3441,No interaction
3442,No interaction
3443,No interaction
3444,No interaction
3445,No interaction
3446,No interaction
3447,No interaction
3448,No interaction
3449,No interaction
3450,No interaction
3451,No interaction
3452,No interaction
3453,No interaction
3454,No interaction
3455,No interaction
3456,No interaction
3457,No interaction
3458,No interaction
3459,No interaction
3460,No interaction
3461,No interaction
3462,No interaction
3463,No interaction
3464,No interaction
3465,No interaction
3466,No interaction
3467,No interaction
3468,No interaction
3469,No interaction
3470,No interaction
3471,Information Sharing
3472,Information Sharing
3473,Information Sharing
3474,Information Sharing
3475,Information Sharing
3477,Cooperation
3478,Cooperation
3479,Cooperation
3480,Cooperation
3481,Cooperation
3482,Cooperation
3483,Cooperation
3484,Cooperation
3485,Cooperation
3487,No interaction
3488,No interaction
3489,No interaction
3490,No interaction
3491,No interaction
3492,No interaction
3494,Collaboration
3495,Collaboration
3496,Collaboration
3497,Collaboration
3498,Collaboration
3500,No interaction
3501,No interaction
3502,No interaction
3503,No interaction
3504,No interaction
3505,No interaction
3506,No interaction
3507,No interaction
3508,No interaction
3509,No interaction
3510,No interaction
3511,No interaction
3512,No interaction
3513,No interaction
3514,No interaction
3515,No interaction
3516,No interaction
3517,No interaction
3518,No interaction
3519,No interaction
3520,No interaction
3521,No interaction
3522,No interaction
3523,No interaction
3524,Collaboration
3525,Collaboration
3526,Collaboration
3527,Collaboration
3528,Collaboration
3529,Collaboration
3530,Collaboration
3531,Collaboration
3532,Collaboration
3533,Collaboration
3534,Collaboration
3535,Collaboration
3536,Collaboration
3537,Collaboration
3538,Collaboration
3539,Collaboration
3540,Collaboration
3541,Collaboration
3542,Collaboration
3544,Collaboration
3545,Collaboration
3546,Collaboration
3547,Collaboration
3548,Collaboration
3549,Collaboration
3550,Collaboration
3551,Collaboration
3552,Collaboration
3553,Collaboration
3554,Collaboration
3555,Collaboration
3556,Collaboration
3557,Collaboration
3558,Collaboration
3559,Collaboration
3560,Collaboration
3561,Collaboration
3562,Collaboration
3563,Collaboration
3564,Collaboration
3565,Collaboration
3566,Collaboration
3567,Collaboration
3568,Collaboration
3569,Collaboration
3570,Collaboration
3571,Collaboration
3572,Collaboration
3573,Collaboration
3574,Collaboration
3575,Collaboration
3576,Collaboration
3577,Collaboration
3578,Collaboration
3579,Collaboration
3580,Collaboration
3582,Collaboration
3583,Collaboration
3584,Collaboration
3585,Collaboration
3586,Collaboration
3587,Collaboration
3588,Collaboration
3589,Collaboration
3590,Collaboration
3591,Collaboration
3592,Collaboration
3593,Collaboration
3594,Collaboration
3595,Collaboration
3596,Collaboration
3597,Collaboration
3598,Collaboration
3599,Collaboration
3600,Collaboration
3601,Collaboration
3602,Collaboration
3603,Collaboration
3604,Collaboration
3605,Collaboration
3606,Collaboration
3607,Collaboration
3608,Collaboration
3609,Collaboration
3610,Collaboration
3611,Collaboration
3612,Collaboration
3613,Collaboration
3614,Collaboration
3615,Collaboration
3616,Collaboration
3617,Collaboration
3618,Collaboration
3619,Collaboration
3620,Collaboration
