time,decision
3568,Cooperation
3569,Cooperation
3570,Cooperation
3571,Cooperation
3572,Cooperation
3573,Cooperation
3574,Cooperation
3575,Cooperation
3576,Cooperation
3577,Cooperation
3578,Cooperation
3579,Cooperation
3580,Cooperation
3581,Cooperation
3582,Cooperation
3583,Cooperation
3584,Cooperation
3585,Cooperation
3586,Cooperation
3587,Cooperation
3588,Cooperation
3589,Cooperation
3590,Cooperation
3591,Cooperation
3592,Cooperation
3593,Cooperation
3594,Cooperation
3595,Cooperation
3596,Cooperation
3597,Cooperation
3598,Cooperation
3599,Cooperation
3600,Cooperation
3601,Cooperation
3602,Cooperation
3603,Cooperation
3604,Cooperation
3605,Cooperation
3606,Cooperation
3607,Cooperation
3608,Cooperation
3609,Cooperation
3610,Cooperation
3611,Cooperation
3612,Cooperation
3613,Cooperation
3614,Cooperation
3615,Cooperation
3616,Cooperation
3617,Cooperation
3618,Cooperation
3619,Cooperation
3620,Cooperation
3621,Cooperation
3622,Cooperation
3623,Cooperation
3624,Cooperation
3625,Cooperation
3626,Cooperation
3627,Cooperation
3628,Cooperation
3629,Cooperation
3630,Cooperation
3631,Cooperation
3632,Cooperation
3633,Cooperation
3634,Cooperation
3635,Cooperation
3636,Cooperation
3637,Cooperation
3638,Cooperation
3639,Cooperation
3640,Cooperation
3641,Cooperation
3642,Cooperation
3643,Cooperation
3644,Cooperation
3645,Cooperation
3646,Cooperation
3647,Cooperation
3648,Cooperation
3649,Cooperation
3650,Cooperation
3651,Cooperation
3652,Cooperation
3653,Cooperation
3654,Cooperation
3655,Cooperation
3656,Cooperation
3657,Cooperation
3658,Cooperation
3659,Cooperation
3660,Cooperation
3661,Cooperation
3662,Cooperation
3663,Cooperation
3665,Cooperation
3666,Cooperation
3667,Cooperation
3668,Cooperation
3669,Cooperation
3670,Cooperation
3671,Cooperation
3672,Cooperation
3673,Cooperation
3674,Cooperation
3675,Cooperation
3676,Cooperation
3677,Cooperation
3678,Cooperation
3679,Cooperation
3680,Cooperation
3681,Cooperation
3682,Cooperation
3683,Cooperation
3684,Cooperation
3685,Cooperation
3686,Cooperation
3687,Cooperation
3688,Cooperation
3689,Cooperation
3690,Cooperation
3691,Cooperation
3692,Cooperation
3694,Cooperation
3695,Cooperation
3696,Cooperation
3697,Cooperation
3698,Cooperation
3699,Cooperation
3700,Cooperation
3701,Cooperation
3702,Cooperation
3703,Cooperation
3704,Cooperation
3705,Cooperation
3706,Cooperation
3707,Cooperation
3708,Cooperation
3709,Cooperation
3710,Cooperation
3711,Cooperation
3712,Cooperation
3713,Cooperation
3714,Cooperation
3715,Cooperation
3716,Cooperation
3717,Cooperation
3718,Cooperation
3719,Cooperation
3720,Cooperation
3721,Cooperation
3722,Cooperation
3723,Cooperation
3724,Cooperation
3725,Cooperation
3726,Cooperation
3727,Cooperation
3728,Cooperation
3729,Cooperation
3730,Cooperation
3731,Cooperation
3732,Cooperation
3733,Cooperation
3734,Cooperation
3735,Cooperation
3736,Cooperation
3737,Cooperation
3738,Cooperation
3739,Cooperation
3740,Cooperation
3741,Cooperation
3742,Cooperation
3743,Cooperation
3744,Cooperation
3745,Cooperation
3746,Cooperation
3747,Cooperation
3748,Cooperation
3749,Cooperation
3750,Cooperation
3751,Cooperation
3752,Cooperation
3753,Cooperation
3754,Cooperation
3756,Cooperation
3757,Cooperation
3758,Cooperation
3759,Cooperation
3760,Cooperation
3761,Cooperation
3762,Cooperation
3763,Cooperation
3764,Cooperation
3765,Cooperation
3766,Cooperation
3767,Cooperation
3768,Cooperation
3769,Cooperation
3770,Cooperation
3771,Cooperation
3772,No interaction
3773,No interaction
3774,No interaction
3775,No interaction
3776,No interaction
3777,No interaction
3778,No interaction
3779,No interaction
3780,No interaction
3781,No interaction
3782,No interaction
3783,No interaction
3784,No interaction
3785,No interaction
3786,No interaction
3787,No interaction
3788,No interaction
3789,No interaction
3790,No interaction
3791,No interaction
3792,No interaction
3793,No interaction
3795,Cooperation
3796,Cooperation
3797,Cooperation
3798,Cooperation
3799,Cooperation
3800,Cooperation
3801,Cooperation
3802,Cooperation
3803,Cooperation
3804,Cooperation
3805,Cooperation
3806,Cooperation
3807,Cooperation
3808,Cooperation
3809,Cooperation
3810,Cooperation
3811,Cooperation
3812,Cooperation
3813,Cooperation
3814,Cooperation
3815,Cooperation
3816,Cooperation
3817,Cooperation
3818,Cooperation
3819,Cooperation
3820,Cooperation
3821,Cooperation
3822,Cooperation
3823,Cooperation
3824,Cooperation
3825,Cooperation
3826,Cooperation
3827,Cooperation
3828,Information Sharing
3829,Information Sharing
3830,Information Sharing
3831,Information Sharing
3832,Information Sharing
3833,Information Sharing
3835,Coordination
3836,Coordination
3837,Coordination
3838,Coordination
3839,Coordination
3840,Coordination
3841,Coordination
3842,Coordination
3843,Coordination
3844,Coordination
3845,Coordination
3846,Coordination
3847,Coordination
3848,Coordination
3849,Coordination
3850,Coordination
3851,Coordination
3853,Cooperation
3854,Cooperation
3855,Cooperation
3856,Cooperation
3857,Cooperation
3858,Cooperation
3859,Cooperation
3860,Cooperation
3861,Cooperation
3862,Cooperation
3863,Cooperation
3864,Cooperation
3865,Cooperation
3866,Cooperation
3867,Cooperation
3868,Cooperation
3869,Cooperation
3870,Cooperation
3871,Cooperation
3872,Cooperation
3873,Cooperation
3874,Cooperation
3875,Cooperation
3876,Cooperation
3877,Cooperation
3878,Cooperation
3879,Cooperation
3880,Cooperation
3881,Cooperation
3882,Cooperation
3883,Cooperation
3884,Cooperation
3885,Cooperation
3886,Cooperation
3887,Cooperation
3888,Cooperation
3889,Cooperation
3890,Cooperation
3891,Cooperation
3892,Cooperation
3893,Cooperation
3894,Cooperation
3895,Cooperation
3896,Cooperation
3897,Cooperation
3898,Cooperation
3899,Cooperation
3900,Cooperation
3901,Cooperation
3902,Cooperation
3903,Cooperation
3904,Cooperation
3905,Cooperation
3906,Cooperation
3907,Cooperation
3908,Cooperation
3909,Cooperation
3910,Cooperation
3911,Cooperation
3912,Cooperation
3913,Cooperation
3914,Cooperation
3915,Cooperation
3916,Cooperation
3917,Cooperation
3918,Cooperation
3919,Cooperation
3920,Cooperation
3921,Cooperation
3922,Cooperation
3923,Cooperation
3924,Cooperation
3925,Cooperation
3926,Cooperation
3927,Cooperation
3928,Cooperation
3929,Cooperation
3930,Cooperation
3931,Cooperation
3932,Cooperation
3933,Cooperation
3934,Cooperation
3935,Cooperation
3936,Cooperation
3937,Cooperation
3938,Cooperation
3939,Cooperation
3940,Cooperation
3941,Cooperation
3942,Cooperation
3943,Cooperation
3944,Coordination
3945,Coordination
3946,Coordination
3947,Coordination
3948,Coordination
3949,Coordination
3951,No interaction
3953,No interaction
3954,No interaction
3955,No interaction
3956,No interaction
3957,No interaction
3958,No interaction
3959,No interaction
3960,No interaction
3961,No interaction
3962,No interaction
3963,No interaction
3964,No interaction
3965,No interaction
3966,No interaction
3967,No interaction
3968,No interaction
3969,No interaction
3970,No interaction
3971,No interaction
3972,No interaction
3973,No interaction
3974,No interaction
3975,No interaction
3976,No interaction
3977,No interaction
3978,No interaction
3979,No interaction
3980,No interaction
3981,No interaction
3982,No interaction
3983,No interaction
3984,No interaction
3985,No interaction
3986,No interaction
3987,No interaction
3988,No interaction
3989,No interaction
3990,No interaction
3991,No interaction
3992,No interaction
3993,No interaction
3994,No interaction
3995,No interaction
3996,No interaction
3997,No interaction
3998,No interaction
3999,No interaction
4000,No interaction
4001,No interaction
4002,No interaction
4003,Information Sharing
4004,Information Sharing
4005,Collaboration
4006,Collaboration
4007,Collaboration
4008,Collaboration
4009,Collaboration
